"PassengerId","HomePlanet","CryoSleep","Destination","Age","VIP","RoomService","FoodCourt","ShoppingMall","Spa","VRDeck","Name","Transported","Cabin_deck","Cabin_num","Cabin_side"
"4611_01","Earth","True","TRAPPIST-1e",23,"False",0,0,0,0,0,"Ronard Hickson","True","G",754,"S"
"4612_01","Earth","False","55 Cancri e",14,"False",0,166,603,1,0,"Essara Wilsoney","True","G",755,"S"
"4613_01","Europa","True","TRAPPIST-1e",40,"False",0,0,0,0,0,"Tabdhib Inghtal","True","B",152,"P"
"4615_01","Mars","False","TRAPPIST-1e",42,"False",36,0,2554,0,9,"Chon Fla","True","F",865,"S"
"4617_01","Earth","False","TRAPPIST-1e",53,"False",19,81,85,768,489,"Joycey Toddleton","False","F",866,"S"
"4620_01","Earth","True","TRAPPIST-1e",46,"False",0,0,0,0,0,"Evey Heney","False","G",757,"S"
"4621_01","Mars","False","TRAPPIST-1e",28,"False",0,79,2003,0,0,"Nios Jaflé","True","E",289,"P"
"4622_01","Earth","True","55 Cancri e",25,"False",0,0,0,0,0,"Viviay Humphreyes","True","G",753,"P"
"4623_01","Europa","False","PSO J318.5-22",34,"True",0,NA,21,7,16,"Sadrix Repumparte","True","C",146,"P"
"4624_01","Mars","False","TRAPPIST-1e",58,"False",1246,0,66,36,0,"Giamon Gelle","False","F",868,"S"
"4625_01","Europa","False","TRAPPIST-1e",31,"False",0,2520,1,1,0,"Mothab Ineedeve","True","B",183,"S"
"4625_02","Europa","True","55 Cancri e",24,"False",0,0,0,0,0,"Naosa Ineedeve","True","B",183,"S"
"4625_03","Europa","False","TRAPPIST-1e",52,"False",0,3275,111,51,18,"Shaton Ineedeve","True",NA,NA,NA
"4625_04","Europa","True","55 Cancri e",25,"False",0,0,0,0,0,"Auvara Ineedeve","True","B",183,"S"
"4625_05","Europa","True","TRAPPIST-1e",17,"False",0,0,0,0,0,"Azharga Ineedeve","True","B",183,"S"
"4625_06",NA,"False","TRAPPIST-1e",27,"False",0,453,137,1331,1660,"Sabih Ineedeve","False","B",183,"S"
"4625_07","Europa","True","55 Cancri e",29,"False",0,0,0,0,0,"Sadiram Ineedeve","True","B",183,"S"
"4628_01","Europa","False","TRAPPIST-1e",45,"False",0,7484,465,14,610,"Murzima Freednal","True","C",175,"S"
"4630_01","Earth","False","PSO J318.5-22",28,"False",0,18,0,0,674,"Jona Dukertyler","True","F",870,"S"
"4631_01","Europa","True","55 Cancri e",25,"False",0,0,0,0,0,"Asellum Calazy","True","C",147,"P"
"4632_01","Europa","True","TRAPPIST-1e",57,"False",0,0,0,0,0,"Bellus Dightent","True","C",176,"S"
"4632_02","Europa","True","TRAPPIST-1e",68,"False",0,0,0,0,0,"Azhasim Dightent","True","C",176,"S"
"4632_03","Europa","False","55 Cancri e",26,"False",0,431,28,10941,26,"Cellus Dightent","False","C",176,"S"
"4632_04","Europa","False","TRAPPIST-1e",52,"False",2,364,0,2144,1804,"Alraium Syncepul","False","C",176,"S"
"4632_05","Europa","False",NA,36,"False",0,551,0,5270,22,"Ankabih Dightent","False","C",176,"S"
"4633_01","Earth","False","PSO J318.5-22",41,"False",454,297,0,2,0,"Glenna Gallard","False","G",754,"P"
"4634_01","Earth","False","TRAPPIST-1e",14,"False",514,0,392,0,0,"Elindy Gilleyons","False","E",299,"S"
"4635_01","Earth","True","PSO J318.5-22",16,"False",0,0,0,0,0,"Delley Pearsalason","True","G",755,"P"
"4637_01","Mars","False","TRAPPIST-1e",24,"False",672,0,501,0,NA,"Tark Ches","False",NA,NA,NA
"4638_01","Europa","False","TRAPPIST-1e",62,"True",0,1633,0,1742,0,"Salas Asticit","True","B",153,"P"
"4640_01","Earth","False","55 Cancri e",26,"False",595,84,0,0,131,"Sharie Englas","True","G",760,"S"
"4641_01","Earth","False","TRAPPIST-1e",45,"False",65,63,3,713,27,"Vanie Peter","False","F",871,"S"
"4642_01","Europa","False","TRAPPIST-1e",41,"False",0,412,0,4030,0,"Sadach Cluted","False","C",178,"S"
"4643_01","Earth","False","TRAPPIST-1e",36,"False",NA,724,0,0,0,"Sandie Goodson","True","F",947,"P"
"4644_01","Earth","False","55 Cancri e",13,"False",8,1385,1445,250,8,"Juliey Fultz","True","F",872,"S"
"4645_01","Europa","False","TRAPPIST-1e",48,"False",0,9633,0,1,2,"Aton Bacistion","True","B",184,"S"
"4645_02","Europa","True","TRAPPIST-1e",NA,"False",0,0,0,0,0,"Okula Bacistion","True","B",184,"S"
"4646_01","Earth","False","PSO J318.5-22",22,"False",141,16,0,177,336,"Pennie Mcgoway","True","F",873,"S"
"4648_01",NA,"False","TRAPPIST-1e",39,"False",290,0,84,266,0,"Wardan Shephendery","True","F",874,"S"
"4649_01","Earth","False","TRAPPIST-1e",45,"False",1399,226,0,0,0,"Erina Prickmantes","False","E",290,"P"
"4650_01","Earth","False","TRAPPIST-1e",42,"False",84,323,0,1251,120,"Eddiey Kramosley","False","G",762,"S"
"4651_01","Europa","False","TRAPPIST-1e",33,"False",0,7039,0,902,405,"Aludram Dectory","True","C",179,"S"
"4652_01","Earth","False","TRAPPIST-1e",27,"False",0,89,874,34,0,"Sta Robins","True",NA,NA,NA
"4653_01","Earth","False",NA,47,"False",0,370,0,380,38,"Claine Fowlaney","False","E",302,"S"
"4654_01","Europa","True","TRAPPIST-1e",20,"False",0,0,0,0,0,"Hamelik Witeronfus","True","E",291,"P"
"4655_01","Europa","True","55 Cancri e",32,"False",0,0,0,0,0,"Ainkard Seflock","True","B",154,"P"
"4655_02",NA,"True","TRAPPIST-1e",54,"False",0,0,0,0,0,"Rotan Seflock","True","B",154,"P"
"4656_01","Earth","False","TRAPPIST-1e",23,"False",0,1125,0,NA,993,"Alvira Miranciash","False","F",875,"S"
"4656_02","Earth","False","TRAPPIST-1e",9,"False",0,0,0,0,0,"Vanney Miranciash","False","G",763,"S"
"4657_01","Earth","False","TRAPPIST-1e",17,"False",372,0,477,0,0,"Prilly Jacostarks","False","G",756,"P"
"4658_01","Europa","False","TRAPPIST-1e",26,"False",0,823,0,1821,1508,"Taurah Bradiary","False","D",147,"S"
"4658_02","Europa","False","TRAPPIST-1e",38,"False",0,93,0,0,7303,"Ruchban Bradiary","False","D",147,"S"
"4659_01","Earth","False","TRAPPIST-1e",24,"False",703,0,0,0,0,"Mael Hayerson","False","F",876,"S"
"4661_01","Earth","False",NA,30,"False",77,2325,5,117,1,"Mamina Moodman","True","F",948,"P"
"4661_02","Earth","True","55 Cancri e",2,"False",0,0,0,0,0,"Sharie Moodman","False","G",757,"P"
"4661_03","Earth","True","TRAPPIST-1e",4,"False",0,0,0,0,0,"Fery Walston","True","G",757,"P"
"4661_04","Earth","True","TRAPPIST-1e",9,"False",0,0,0,0,0,"Denne Moodman","False","G",757,"P"
"4661_05","Earth","False","TRAPPIST-1e",30,"False",0,0,3,3434,0,"Lison Mayson","False","F",948,"P"
"4661_06","Earth","True","TRAPPIST-1e",5,"False",0,0,0,0,0,"Idace Moodman","False","G",757,"P"
"4661_07","Earth","False","TRAPPIST-1e",2,NA,0,0,0,0,0,"Ianna Moodman","False","G",757,"P"
"4662_01","Europa","False","TRAPPIST-1e",32,"False",45,985,0,0,6803,"Dirk Uningably","False","C",148,"P"
"4662_02","Europa","True",NA,53,"False",0,0,0,0,0,"Batares Uningably","True","C",148,"P"
"4662_03","Europa","False","TRAPPIST-1e",46,"False",0,3856,0,1,312,"Dyonium Ingwhed","True",NA,NA,NA
"4663_01","Earth","True","TRAPPIST-1e",2,"False",0,0,0,0,0,"Lonna Cartez","True","G",765,"S"
"4663_02","Earth","True","TRAPPIST-1e",1,"False",0,0,0,0,0,"Dia Cartez","True","G",765,"S"
"4663_03","Earth","True","TRAPPIST-1e",11,"False",0,0,0,0,0,"Nelsie Roachoanand","True","G",765,"S"
"4663_04","Earth","False","55 Cancri e",3,"False",0,0,0,0,0,"Isa Cartez","True","G",765,"S"
"4663_05","Earth","True","TRAPPIST-1e",33,"False",0,0,0,0,0,"Eilace Cartez","True","G",765,"S"
"4663_06","Earth","True","55 Cancri e",3,"False",0,0,0,0,0,"Bobina Cartez","True","G",765,"S"
"4664_01","Earth","False","TRAPPIST-1e",38,"False",182,776,3,33,0,"Weney Braymon","False","E",303,"S"
"4665_01","Earth","True","PSO J318.5-22",21,"False",0,0,0,0,0,"Bettie Rickson","False","G",758,"P"
"4667_01","Earth","True","TRAPPIST-1e",41,"False",0,0,0,0,0,"Dian Sextones","True",NA,NA,NA
"4668_01","Europa","True","55 Cancri e",64,"False",0,0,0,0,0,"Syrmion Scerodbox","True","C",180,"S"
"4668_02","Europa","True","55 Cancri e",27,"True",0,0,0,0,0,"Sadrus Scerodbox","True","C",180,"S"
"4672_01","Earth","True","55 Cancri e",41,"False",0,0,0,0,0,"Billey Byerson","False","G",759,"P"
"4673_01","Earth","False",NA,19,"False",35,2,481,121,NA,"Willy Dicksons","False","F",950,"P"
"4676_01","Earth","False","TRAPPIST-1e",42,"False",0,0,1677,65,62,"Andie Campson","True","G",760,"P"
"4677_01","Europa","False","55 Cancri e",30,"False",0,4066,0,544,1272,"Skatzn Obeaded","False","C",150,"P"
"4678_01","Earth","False","TRAPPIST-1e",38,"False",183,203,0,110,374,"Sonnie Mcleaney","False","F",951,"P"
"4679_01","Europa","False","TRAPPIST-1e",63,"False",0,4579,1,1006,2084,"Zaviton Iniouser","True","C",181,"S"
"4680_01","Mars","False","TRAPPIST-1e",17,"False",NA,0,38,0,2,"Dakes Colte","False","D",155,"P"
"4680_02","Mars","True","TRAPPIST-1e",2,"False",0,0,0,0,0,"Watros Colte","True","F",952,"P"
"4680_03","Mars",NA,"TRAPPIST-1e",19,"False",0,0,0,0,0,"","True","F",952,"P"
"4680_04","Mars","False","TRAPPIST-1e",37,"False",1144,4,34,0,0,"Meass Colte","False","D",155,"P"
"4684_01","Mars","False","TRAPPIST-1e",50,"False",225,0,796,107,0,"Halesh Tirte","True","F",878,"S"
"4686_01","Earth","False","TRAPPIST-1e",38,"False",0,172,615,0,0,"Fany Russon","True","G",768,"S"
"4689_01","Europa","False","TRAPPIST-1e",28,"True",0,3119,0,1404,366,"Stra Persoffly","True","C",182,"S"
"4690_01","Europa","True","TRAPPIST-1e",35,"False",0,0,0,0,0,"Mediah Dishocatal","True","B",156,"P"
"4690_02","Europa","False","TRAPPIST-1e",27,"False",14327,1487,0,1,0,"Tope Dishocatal","False",NA,NA,NA
"4691_01","Earth","False","TRAPPIST-1e",15,"False",0,7,0,749,0,"Fayey Buckentry","False","G",769,"S"
"4693_01","Europa","False","TRAPPIST-1e",29,"True",0,920,0,2052,3687,"Atrino Rewmid","False","B",186,"S"
"4693_02","Europa","True","55 Cancri e",65,"False",0,0,0,0,0,"Schird Rewmid","True","B",186,"S"
"4694_01","Earth","False","55 Cancri e",27,"False",0,630,0,71,0,"Stald Freder","True","F",881,"S"
"4695_01","Mars","False","TRAPPIST-1e",0,"False",0,0,0,0,0,"Cobix Snoff","True","F",882,"S"
"4695_02","Mars","False","TRAPPIST-1e",21,"False",3148,0,1,0,0,"Wifts Snoff","False","F",882,"S"
"4695_03","Mars","True","TRAPPIST-1e",19,"False",0,0,0,0,0,"Whex Snoff","True","F",882,"S"
"4696_01","Mars","True","TRAPPIST-1e",39,"False",0,0,0,0,0,"Gice Bre","True","F",883,"S"
"4699_01","Earth","False","55 Cancri e",60,"False",0,0,0,0,NA,"Tammyl Roses","False","F",955,"P"
"4704_01","Europa","False","55 Cancri e",30,"False",818,44,2,2956,2311,"Grafi Grentual","False","D",156,"P"
"4706_01","Earth","True","TRAPPIST-1e",30,"False",0,0,0,0,0,"Andra Medington","False","G",762,"P"
"4706_02","Earth","True","TRAPPIST-1e",40,"False",0,0,0,0,0,"Verney Medington","True","G",762,"P"
"4708_01","Mars","False","TRAPPIST-1e",26,"False",0,25,13,11,998,"","False","E",304,"S"
"4709_01","Earth","False","55 Cancri e",38,"False",2614,0,103,0,0,"Terrie Morelly","False","F",957,"P"
"4710_01","Mars","False","TRAPPIST-1e",22,"False",130,15,2454,0,0,"Lift Cread","True","F",958,"P"
"4710_02","Mars","False","TRAPPIST-1e",NA,"False",179,0,1805,131,0,"Crunde Cread","False","E",293,"P"
"4711_01","Mars","False","TRAPPIST-1e",65,"False",1420,0,84,0,0,"Duckes Datte","False","F",959,"P"
"4712_01","Earth","True","PSO J318.5-22",61,"False",0,0,0,0,0,"Nichad Vinozarks","True","G",764,"P"
"4713_01","Earth","False","TRAPPIST-1e",20,"False",0,0,111,39,1094,"Lorian Flemaney","False","F",885,"S"
"4714_01","Earth","True","TRAPPIST-1e",24,"False",0,0,0,0,0,"Roydo Mayson","False","G",765,"P"
"4717_01","Earth","True","TRAPPIST-1e",16,"False",0,0,0,0,0,"Jerrye Hayder","False","G",766,"P"
"4719_01","Mars","True","TRAPPIST-1e",35,"False",0,0,0,0,0,"Cakers Bra","True","E",305,"S"
"4720_01","Earth","False","TRAPPIST-1e",21,"False",0,681,51,131,1,"Maya Lardy","True","F",887,"S"
"4721_01","Earth","True","TRAPPIST-1e",23,"False",0,0,0,0,0,"Alancy Santry","True","G",771,"S"
"4723_01","Earth","False","55 Cancri e",17,"False",0,262,0,0,502,"Myrace Savaraldez","True","F",888,"S"
"4723_02","Earth","False","PSO J318.5-22",24,"False",154,7,241,213,453,"Gabrin Savaraldez","False","F",888,"S"
"4725_01","Earth","False","55 Cancri e",27,"False",866,0,0,0,23,"Leony Georgasey","False","G",767,"P"
"4726_01","Europa","False","TRAPPIST-1e",26,"False",0,1910,0,1777,NA,"Eltais Inghtal","True","C",187,"S"
"4726_02","Europa","False","55 Cancri e",26,"False",0,3452,0,4,1960,"Korneb Praugnox","True","C",187,"S"
"4726_03","Europa","False","TRAPPIST-1e",20,"False",0,3,0,1271,2630,"","True","C",187,"S"
"4726_04","Europa","True","TRAPPIST-1e",28,"False",0,0,0,0,0,"Hekabih Praugnox","True","C",187,"S"
"4726_05","Europa","False","TRAPPIST-1e",37,"False",8,21,0,56,2167,"Arraiam Inghtal","True","C",187,"S"
"4728_01","Mars","False","TRAPPIST-1e",23,"False",706,0,0,0,583,"Gorice Curle","False","F",889,"S"
"4728_02","Mars","True",NA,49,"False",0,0,0,0,0,"Galowl Curle","True","F",889,"S"
"4730_01","Europa","False",NA,50,"False",0,1338,0,40,6178,"Tabiton Earmeter","False","B",158,"P"
"4732_01","Europa","True","TRAPPIST-1e",4,"False",0,0,0,0,0,"Thabius Slavested","True","C",151,"P"
"4732_02","Europa","True","TRAPPIST-1e",32,"False",0,0,0,0,0,"Hallux Slavested","True","C",151,"P"
"4732_03","Europa","False","TRAPPIST-1e",44,"False",0,0,0,0,0,"Okula Slavested","True","C",151,"P"
"4733_01","Earth","False","TRAPPIST-1e",20,"False",962,0,4581,105,0,"Sonald Corman","True","E",294,"P"
"4738_01","Mars","False","TRAPPIST-1e",30,"False",531,807,35,200,0,"Suls Pread","False","F",893,"S"
"4738_02","Mars","False","TRAPPIST-1e",29,"False",574,0,4940,1831,2,"Hocks Pread","False","F",893,"S"
"4739_01","Earth","False","TRAPPIST-1e",22,"False",37,3,0,305,581,"Mon Marson","True","G",773,"S"
"4741_01","Mars","True","TRAPPIST-1e",35,"False",0,0,0,0,0,"Wheal Bau","True","F",961,"P"
"4741_02","Mars","False","55 Cancri e",0,NA,0,0,0,0,0,"Chal Bau","True","F",961,"P"
"4741_03","Mars",NA,"TRAPPIST-1e",6,"False",0,0,0,0,0,"Oslos Bau","True","F",961,"P"
"4743_01","Europa","False","TRAPPIST-1e",38,"False",0,4504,0,13,302,"Suhaion Ametic","True","E",306,"S"
"4744_01","Europa","False","TRAPPIST-1e",34,"False",0,48,2067,3,6,"Alino Ingent","True","C",152,"P"
"4744_02","Europa","True","55 Cancri e",34,"False",0,0,0,0,0,"Sulaton Ingent","True","C",152,"P"
"4746_01","Earth","False","TRAPPIST-1e",NA,"False",282,8,337,0,0,"Eristy Joynewtonks","False","G",775,"S"
"4748_01","Mars","False","TRAPPIST-1e",53,"False",204,142,380,38,1,"Capies Chene","False","D",149,"S"
"4750_01","Europa","False","TRAPPIST-1e",28,"False",0,395,118,14,1647,"Sheratz Asolipery","False","A",57,"S"
"4750_02","Europa","False","TRAPPIST-1e",31,"False",0,1382,0,1795,588,"Hekab Asolipery","False","A",57,"S"
"4752_01","Mars","False","PSO J318.5-22",56,"False",233,0,1356,0,171,"Terek Knike","False","F",964,"P"
"4753_01","Mars","False","TRAPPIST-1e",36,"False",850,NA,454,0,0,"Rafox Mele","False","F",895,"S"
"4754_01","Earth","False","55 Cancri e",30,"False",25,245,198,2,321,"Lorian Milton","False","E",307,"S"
"4755_01","Mars","True","TRAPPIST-1e",32,"False",0,0,0,0,0,"","True","F",965,"P"
"4756_01","Europa","True","55 Cancri e",44,NA,0,0,0,0,0,"Maasyma Gealloyalt","True","C",188,"S"
"4756_02","Europa","True","55 Cancri e",54,"False",0,0,0,0,0,"Beidus Gealloyalt","True","C",188,"S"
"4757_01","Earth","False","TRAPPIST-1e",24,"False",185,0,476,1810,53,"Tanley Mirandry","False","F",896,"S"
"4758_01","Earth","False","TRAPPIST-1e",44,"False",248,0,0,0,623,"Luzel Woody","False","F",966,"P"
"4759_01","Earth","False","TRAPPIST-1e",25,"False",0,3,23,693,0,"Heila Davens","False","F",897,"S"
"4762_01","Mars","True","TRAPPIST-1e",35,"False",0,0,0,0,0,"Wealke Opie","True","F",968,"P"
"4763_01","Mars","False","TRAPPIST-1e",29,"False",298,0,888,5,0,"Spikes Dutty","True","F",969,"P"
"4764_01","Earth","False","TRAPPIST-1e",22,"False",0,669,121,0,56,"Faithy Bookerson","True","E",308,"S"
"4769_01","Earth","True","TRAPPIST-1e",22,"False",0,0,0,0,0,"Dawne Moodman","True","G",776,"S"
"4770_01","Earth","False","55 Cancri e",22,"False",0,509,2,8,74,"Elany Stantiagord","True","F",900,"S"
"4770_02","Earth","True","PSO J318.5-22",18,"False",0,0,0,0,0,"Joyn Stantiagord","True","F",900,"S"
"4772_01","Earth","False","55 Cancri e",22,"False",256,0,0,0,373,"Coley Shephendry","False","F",971,"P"
"4773_01","Earth","False",NA,52,"False",935,779,0,0,0,"Therta Sancasey","True","G",777,"S"
"4774_01","Mars","True","TRAPPIST-1e",0,"False",0,0,0,0,0,"Siese Perty","True","F",972,"P"
"4774_02","Mars","True","TRAPPIST-1e",1,"False",0,0,0,0,0,"Gers Creke","True","F",972,"P"
"4774_03","Mars","False","TRAPPIST-1e",34,"False",2130,0,1,1,0,"Wins Perty","False","F",972,"P"
"4774_04","Mars","True","TRAPPIST-1e",6,"False",0,0,0,0,0,"Gicks Perty","True","F",972,"P"
"4775_01","Earth","False","TRAPPIST-1e",22,"False",123,1,660,0,0,"Willy Fultz","True","G",778,"S"
"4777_01","Earth","True","TRAPPIST-1e",31,"False",0,0,0,0,0,"Chary Munozaley","True","G",779,"S"
"4778_01","Europa","False","TRAPPIST-1e",31,"False",588,1261,0,228,6,"Furus Skenginne","False","A",58,"S"
"4780_01","Mars","False","TRAPPIST-1e",20,"False",845,0,46,123,0,"Hont Teake","False","E",309,"S"
"4780_02","Mars","True","TRAPPIST-1e",25,"False",0,0,0,0,0,"Ranutz Teake","True","E",309,"S"
"4782_01","Europa","True","55 Cancri e",23,"False",0,0,0,0,0,"Sabiton Maxled","True",NA,NA,NA
"4782_02","Europa","False","TRAPPIST-1e",53,"False",50,11552,0,2998,4334,"Errak Maxled","False","C",189,"S"
"4782_03","Europa","False","55 Cancri e",32,"False",0,225,0,3873,240,"Algenif Maxled","False","C",189,"S"
"4782_04","Europa","True","55 Cancri e",27,"False",0,0,0,0,0,"Hadirk Slable","True","C",189,"S"
"4782_05","Europa","False","55 Cancri e",48,"False",0,342,929,10887,0,"Alrairk Maxled","False","C",189,"S"
"4783_01","Europa","False","TRAPPIST-1e",37,"False",223,9495,0,1318,1866,"Hamelik Wheededly","True","A",43,"P"
"4784_01","Mars","True","TRAPPIST-1e",21,"False",0,0,0,0,0,"Bon Pert","True","F",903,"S"
"4785_01","Europa","True","55 Cancri e",29,"False",0,0,0,0,0,"","True","B",159,"P"
"4786_01","Europa","True","TRAPPIST-1e",46,"True",0,0,0,0,0,"Enibah Dratembid","True","B",160,"P"
"4787_01","Earth","False","TRAPPIST-1e",19,"False",2,0,NA,9,754,"Milyla Lancock","False","G",780,"S"
"4788_01","Earth","False","TRAPPIST-1e",22,"False",0,0,0,778,0,"Bobara Swanardy","False","F",904,"S"
"4790_01","Europa","False",NA,54,"True",0,2853,0,0,1666,"Alarkab Mirinanty","False","B",189,"S"
"4791_01","Earth","False","TRAPPIST-1e",43,"False",63,1339,9,253,42,"Louisy Morrodgers","True","G",781,"S"
"4792_01","Earth","True","TRAPPIST-1e",18,"False",0,0,0,0,0,"Stace Drakeekss","True","G",782,"S"
"4793_01","Europa","False","55 Cancri e",36,"False",13,1480,1,1439,1955,"Enifark Brailidy","False","E",310,"S"
"4793_02","Europa","False","TRAPPIST-1e",20,"False",0,1131,3783,161,0,"Chargin Brailidy","True","E",310,"S"
"4794_01","Earth","False","TRAPPIST-1e",63,"False",0,104,0,599,0,"Dia Hortis","False","F",974,"P"
"4795_01","Earth","False","TRAPPIST-1e",50,"False",138,706,0,18,40,"Ton Simstravery","True","F",905,"S"
"4796_01","Mars","False","TRAPPIST-1e",13,"False",21,0,1564,0,1,"Fis Cre","True",NA,NA,NA
"4796_02","Mars","True",NA,43,"False",0,0,0,0,0,"Stmeal Cre","True","E",311,"S"
"4797_01","Earth","True","PSO J318.5-22",16,"False",0,0,0,0,0,"Aude Hendrewsons","True","G",783,"S"
"4798_01","Mars","True","TRAPPIST-1e",31,"False",0,0,0,0,0,"Lus Terry","True","F",975,"P"
"4798_02","Mars","True","TRAPPIST-1e",0,"False",0,0,0,0,0,"Muld Terry","True","F",975,"P"
"4798_03","Mars","True","TRAPPIST-1e",10,"False",0,0,0,0,0,"Komos Terry","True","F",975,"P"
"4801_01","Earth","True","TRAPPIST-1e",10,"False",0,0,0,0,0,"Vana Brooke","False","G",773,"P"
"4803_01","Earth","False","TRAPPIST-1e",55,"False",1028,18,0,0,0,"Evaned Foxter","False","F",977,"P"
"4804_01","Earth","False","TRAPPIST-1e",18,"False",211,594,2,493,62,"Dorene Thorney","True","F",906,"S"
"4804_02","Earth","False","TRAPPIST-1e",7,"False",0,0,0,0,0,"Hanne Thorney","True","G",785,"S"
"4804_03","Earth","True","TRAPPIST-1e",1,"False",0,0,0,0,0,"Veroy Peckers","True","G",785,"S"
"4807_01","Earth","False","TRAPPIST-1e",44,"False",22,1,0,864,0,"Elinda Miley","False","G",776,"P"
"4808_01","Mars","False","TRAPPIST-1e",27,"False",665,631,1,NA,0,"Chreet Flart","False","E",299,"P"
"4810_01","Earth","False","PSO J318.5-22",20,"False",30,4,0,321,451,"Lulard Blacks","False",NA,NA,NA
"4813_01","Europa","False","55 Cancri e",49,"False",0,7762,2,0,98,"Ruchbia Exhaftearm","True","C",190,"S"
"4814_01","Earth","True","55 Cancri e",22,"False",0,0,0,0,0,"Walla Lunapperts","True","G",788,"S"
"4815_01","Earth","False","55 Cancri e",21,"False",564,9,0,0,30,"Amandy Hultz","True","F",907,"S"
"4817_01","Mars","False","TRAPPIST-1e",26,"False",17,0,746,394,0,"Honda Emone","False","F",979,"P"
"4818_01","Mars","False","TRAPPIST-1e",65,"False",588,196,272,0,0,"Jele Reake","True","D",150,"S"
"4819_01","Mars","True","TRAPPIST-1e",20,"False",0,0,0,0,0,"Poot Cooki","True","F",980,"P"
"4822_01","Mars","True","55 Cancri e",0,"False",0,0,0,0,0,"Aps Hotte","True","F",981,"P"
"4822_02","Mars","True","TRAPPIST-1e",16,"False",0,0,0,0,0,"Tive Hotte","True","F",981,"P"
"4822_03",NA,"True","TRAPPIST-1e",22,"False",0,0,0,0,0,"Miten Hotte","True","F",981,"P"
"4822_04","Mars","False","TRAPPIST-1e",0,"False",0,0,0,0,0,"","True","F",981,"P"
"4823_01","Earth","False","TRAPPIST-1e",21,"False",526,0,NA,258,0,"Adrie Thonyderson","False","G",777,"P"
"4827_01","Earth","True","PSO J318.5-22",30,NA,0,0,0,0,0,"Wandy Deckerson","True","G",789,"S"
"4828_01","Earth","False","55 Cancri e",14,"False",363,44,0,0,512,"","True","G",778,"P"
"4829_01","Mars","False","TRAPPIST-1e",45,"False",944,292,2,NA,0,"Ale Shpie","False","F",982,"P"
"4830_01","Earth","False","TRAPPIST-1e",22,"False",0,0,0,19,785,"Ginald Kirks","False","F",983,"P"
